# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1585225982123018752,0.904986,-15.656700,0.431487,-0.099199,0.714750,-0.685409,0.097505,1.013313,2
1585225982255019008,1.166365,-16.406749,0.436544,-0.111613,0.711485,-0.684528,0.112929,1.013313,2
1585225982387019264,1.484916,-17.149135,0.440107,-0.128955,0.705604,-0.685542,0.124604,1.013313,2
1585225982519019776,1.843939,-17.899602,0.440736,-0.145909,0.700037,-0.685419,0.137331,1.013313,2
1585225982618019840,2.133657,-18.483888,0.444811,-0.157992,0.697826,-0.682545,0.149029,1.013313,2
1585225982717020160,2.435576,-19.067973,0.456639,-0.167949,0.697435,-0.677421,0.162724,1.013313,2
1585225982816020480,2.763531,-19.639774,0.470314,-0.178000,0.697035,-0.672188,0.174991,1.013313,2
1585225982915020544,3.119802,-20.207965,0.479170,-0.188203,0.695354,-0.667983,0.186714,1.013313,2
1585225983014020864,3.496650,-20.775276,0.483759,-0.198645,0.692375,-0.664676,0.198400,1.013313,2
1585225983113021184,3.891849,-21.329301,0.484299,-0.208390,0.688862,-0.661769,0.210011,1.013313,2
1585225983212021248,4.307373,-21.886611,0.487707,-0.217204,0.686216,-0.657772,0.221962,1.013313,2
1585225983311021568,4.738852,-22.456653,0.496493,-0.225352,0.684056,-0.653317,0.233368,1.013313,2
1585225983443021824,5.341175,-23.153869,0.500967,-0.235741,0.680826,-0.648029,0.246902,1.013313,2
1585225983575022080,5.973404,-23.856992,0.503526,-0.245793,0.677474,-0.643426,0.258103,1.013313,2
1585225983707022592,6.633711,-24.566205,0.510557,-0.254983,0.674967,-0.639086,0.266406,1.013313,2
1585225983839022848,7.316146,-25.248337,0.515918,-0.263109,0.673102,-0.635294,0.272230,1.013313,2
1585225983971023104,8.014305,-25.924847,0.516804,-0.268908,0.671214,-0.632741,0.277127,1.013313,2
1585225984103023360,8.730907,-26.609792,0.515401,-0.272892,0.669747,-0.630886,0.280984,1.013313,2
1585225984235023872,9.446215,-27.287251,0.514468,-0.275208,0.668680,-0.629546,0.284253,1.013313,2
1585225984334023936,9.991189,-27.801699,0.516093,-0.276051,0.668124,-0.628744,0.286507,1.013313,2
1585225984433024256,10.538286,-28.305276,0.516291,-0.276951,0.667542,-0.628332,0.287897,1.013313,2
1585225984532024576,11.098387,-28.827939,0.517874,-0.277381,0.667033,-0.628090,0.289190,1.013313,2
1585225984631024640,11.652197,-29.344136,0.519227,-0.277528,0.666733,-0.627779,0.290412,1.013313,2
1585225984730024960,12.205545,-29.853358,0.522385,-0.277383,0.666494,-0.627481,0.291739,1.013313,2
1585225984829025280,12.762860,-30.367362,0.526060,-0.277300,0.666159,-0.627436,0.292680,1.013313,2
1585225984961025536,13.522136,-31.065014,0.530954,-0.277555,0.665706,-0.627571,0.293178,1.013313,2
1585225985060025856,14.094292,-31.586872,0.535928,-0.278252,0.665651,-0.627486,0.292825,1.013313,2
1585225985159025920,14.663636,-32.109741,0.539761,-0.277796,0.666403,-0.626557,0.293534,1.013313,2
1585225985258026240,15.232429,-32.634999,0.543236,-0.277410,0.666285,-0.626485,0.294319,1.013313,2
1585225985357026560,15.806522,-33.162580,0.548203,-0.277246,0.666761,-0.625835,0.294780,1.013313,2
1585225985456026624,16.371896,-33.669953,0.553461,-0.277078,0.665209,-0.627358,0.295207,1.013313,2
1585225985555026944,16.943523,-34.203264,0.560062,-0.275430,0.665198,-0.627241,0.297018,1.013313,2
1585225985654027264,17.514282,-34.731519,0.564941,-0.274264,0.665120,-0.627265,0.298217,1.013313,2
1585225985753027328,18.094094,-35.263729,0.571052,-0.273903,0.666324,-0.626035,0.298444,1.013313,2
1585225985852027648,18.677323,-35.791281,0.576963,-0.275211,0.666973,-0.625445,0.297025,1.013313,2
1585225985951027968,19.270245,-36.322567,0.578007,-0.277516,0.668198,-0.624392,0.294332,1.013313,2
1585225986050028032,19.858691,-36.856879,0.578031,-0.277378,0.668801,-0.624359,0.293161,1.013313,2
1585225986149028352,20.459122,-37.421761,0.582302,-0.276005,0.668793,-0.625144,0.292799,1.013313,2
1585225986248028672,21.039094,-37.961686,0.580036,-0.274186,0.667074,-0.628159,0.291977,1.013313,2
1585225986347028736,21.614456,-38.492711,0.579924,-0.272840,0.665743,-0.630801,0.290576,1.013313,2
1585225986446029056,22.204421,-39.045107,0.587888,-0.272035,0.666090,-0.631588,0.288820,1.013313,2
1585225986545029376,22.778609,-39.599730,0.595838,-0.270696,0.668057,-0.630838,0.287171,1.013313,2
1585225986644029440,23.365328,-40.174173,0.603016,-0.268744,0.669939,-0.630489,0.285382,1.013313,2
1585225986743029760,23.936571,-40.732458,0.609435,-0.266635,0.670870,-0.631215,0.283560,1.013313,2
1585225986842030080,24.506326,-41.296702,0.612826,-0.264621,0.670749,-0.632985,0.281782,1.013313,2
1585225986941030144,25.081712,-41.872958,0.614649,-0.262670,0.670482,-0.634867,0.280004,1.013313,2
1585225987040030464,25.652308,-42.450422,0.618223,-0.260590,0.671261,-0.635601,0.278411,1.013313,2
1585225987139030784,26.214735,-43.029750,0.623172,-0.258769,0.672648,-0.635743,0.276432,1.013313,2
1585225987238030848,26.790604,-43.626817,0.629614,-0.257083,0.674205,-0.635710,0.274279,1.013313,2
1585225987337031168,27.354614,-44.214040,0.634932,-0.255485,0.675169,-0.636296,0.272033,1.013313,2
1585225987469031424,28.110706,-45.016408,0.639419,-0.252928,0.675637,-0.637882,0.269535,1.013313,2
1585225987568031744,28.683929,-45.637294,0.643046,-0.250696,0.675901,-0.639132,0.267993,1.013313,2
1585225987667032064,29.279803,-46.293738,0.647657,-0.248326,0.676615,-0.639911,0.266533,1.013313,2
1585225987766032128,29.813099,-46.882382,0.651496,-0.246636,0.677578,-0.640461,0.264327,1.013313,2
1585225987865032448,30.370722,-47.505044,0.657289,-0.245034,0.678724,-0.640677,0.262346,1.013313,2
1585225987964032768,30.927931,-48.135458,0.661214,-0.243319,0.679645,-0.640896,0.261019,1.013313,2
1585225988063032832,31.488074,-48.773152,0.663334,-0.241584,0.680628,-0.640913,0.260027,1.013313,2
1585225988162033152,32.057730,-49.428900,0.662583,-0.239783,0.681937,-0.640554,0.259147,1.013313,2
1585225988261033472,32.639717,-50.102937,0.663762,-0.238479,0.682994,-0.640443,0.257838,1.013313,2
1585225988360033536,33.200679,-50.753775,0.665505,-0.237330,0.683740,-0.640626,0.256462,1.013313,2
1585225988459033856,33.755278,-51.406367,0.664673,-0.235503,0.683956,-0.641303,0.255877,1.013313,2
1585225988558034176,34.289636,-52.042176,0.663755,-0.233613,0.683532,-0.642600,0.255488,1.013313,2
1585225988657034240,34.863836,-52.726222,0.665182,-0.232020,0.682761,-0.644124,0.255165,1.013313,2
1585225988756034560,35.416239,-53.378940,0.674115,-0.231125,0.681933,-0.645467,0.254796,1.013313,2
1585225988855034880,35.980579,-54.051242,0.682806,-0.230787,0.681369,-0.646349,0.254375,1.013313,2
1585225988954034944,36.544166,-54.726843,0.686620,-0.230404,0.681841,-0.646229,0.253762,1.013313,2
1585225989053035264,37.121195,-55.416950,0.697412,-0.230110,0.682954,-0.645493,0.252909,1.013313,2
1585225989152035584,37.682878,-56.096775,0.703752,-0.229451,0.684297,-0.644495,0.252420,1.013313,2
1585225989251035648,38.246430,-56.784881,0.707497,-0.228203,0.685275,-0.643807,0.252651,1.013313,2
1585225989350035968,38.810269,-57.468275,0.708715,-0.227923,0.685164,-0.644128,0.252389,1.013313,2
1585225989449036288,39.382035,-58.161514,0.711235,-0.227661,0.684533,-0.644750,0.252749,1.013313,2
1585225989548036352,39.964323,-58.861898,0.715496,-0.227878,0.683844,-0.645233,0.253185,1.013313,2
1585225989647036672,40.522386,-59.534530,0.718470,-0.228259,0.683009,-0.646041,0.253039,1.013313,2
1585225989746036992,41.108534,-60.233503,0.727506,-0.228809,0.682181,-0.646926,0.252511,1.013313,2
1585225989845037056,41.697362,-60.934649,0.736757,-0.229119,0.681177,-0.647918,0.252397,1.013313,2
1585225989944037376,42.275260,-61.623121,0.748699,-0.229834,0.681044,-0.647877,0.252212,1.013313,2
1585225990043037696,42.866394,-62.329412,0.761025,-0.230522,0.681522,-0.647241,0.251925,1.013313,2
1585225990142037760,43.452224,-63.030494,0.772926,-0.231344,0.682018,-0.646668,0.251299,1.013313,2
1585225990274038272,44.229565,-63.957819,0.787496,-0.231455,0.681875,-0.646983,0.250776,1.013313,2
1585225990406038528,45.033229,-64.917152,0.801000,-0.231453,0.681696,-0.647761,0.249250,1.013313,2
1585225990538038784,45.805375,-65.849260,0.814333,-0.231106,0.682585,-0.647899,0.246770,1.013313,2
1585225990703039232,46.796827,-67.065955,0.831917,-0.229543,0.683392,-0.648342,0.244824,1.013313,2
1585225990835039488,47.569584,-68.028811,0.839680,-0.227543,0.683767,-0.649077,0.243693,1.013313,2
1585225990967039744,48.359031,-69.006329,0.849867,-0.227344,0.683200,-0.650832,0.240770,1.013313,2
1585225991099040256,49.130542,-69.967786,0.857245,-0.227471,0.682922,-0.652148,0.237860,1.013313,2
1585225991198040320,49.711274,-70.707561,0.862056,-0.226639,0.684453,-0.651270,0.236657,1.013313,2
1585225991297040640,50.282478,-71.439138,0.870094,-0.226265,0.686293,-0.650216,0.234577,1.013313,2
1585225991396040960,50.870555,-72.191572,0.875025,-0.225634,0.687714,-0.649767,0.232254,1.013313,2
1585225991495041024,51.435277,-72.918489,0.876231,-0.225130,0.687356,-0.651158,0.229894,1.013313,2
1585225991594041344,51.986497,-73.633319,0.876970,-0.224973,0.686390,-0.653153,0.227261,1.013313,2
1585225991693041664,52.548851,-74.366389,0.879276,-0.224374,0.685995,-0.654550,0.225014,1.013313,2
1585225991792041728,53.105304,-75.102489,0.881548,-0.224581,0.686678,-0.654877,0.221749,1.013313,2
1585225991891042048,53.703390,-75.885105,0.899473,-0.225217,0.687633,-0.655022,0.217679,1.013313,2
1585225991990042368,54.222679,-76.582280,0.900981,-0.224882,0.687338,-0.656433,0.214686,1.013313,2
1585225992089042432,54.762947,-77.321157,0.909230,-0.222846,0.685925,-0.658940,0.213644,1.013313,2
1585225992221042944,55.464416,-78.305658,0.922031,-0.219617,0.685596,-0.660599,0.212921,1.013313,2
1585225992353043200,56.145162,-79.271169,0.940803,-0.217765,0.688784,-0.658550,0.210870,1.013313,2
1585225992452043264,56.657313,-80.001131,0.957189,-0.216993,0.691624,-0.656457,0.208890,1.013313,2
1585225992584043776,57.323898,-80.964555,0.967115,-0.215622,0.693449,-0.655623,0.206868,1.013313,2
1585225992716044032,57.931748,-81.846513,0.969363,-0.214097,0.693696,-0.656193,0.205814,1.013313,2
1585225992848044288,58.528296,-82.722077,0.974691,-0.213163,0.693329,-0.656922,0.205693,1.013313,2
1585225992980044544,59.115459,-83.585374,0.980681,-0.212568,0.693164,-0.657196,0.205991,1.013313,2
1585225993112045056,59.684436,-84.418653,0.986824,-0.212440,0.693581,-0.656525,0.206858,1.013313,2
1585225993277045248,60.376390,-85.423473,0.995541,-0.213020,0.694112,-0.654989,0.209332,1.013313,2
1585225993409045760,60.915689,-86.188015,0.997411,-0.214964,0.693791,-0.653637,0.212611,1.013313,2
1585225993541046016,61.450127,-86.916020,1.002338,-0.219235,0.692552,-0.651956,0.217399,1.013313,2
1585225993706046464,62.114638,-87.774805,1.006961,-0.227160,0.689042,-0.650094,0.225827,1.013313,2
1585225993838046720,62.650444,-88.421236,1.005763,-0.235416,0.684348,-0.649117,0.234292,1.013313,2
1585225993970046976,63.209353,-89.038974,1.003348,-0.247367,0.680799,-0.645932,0.241027,1.013313,2
1585225994102047232,63.782970,-89.637497,1.002785,-0.260039,0.678681,-0.640392,0.248334,1.013313,2
1585225994234047744,64.371097,-90.236618,1.004420,-0.269770,0.675492,-0.635619,0.258695,1.013313,2
1585225994366048000,64.965771,-90.790537,0.999678,-0.279678,0.669190,-0.633807,0.268800,1.013313,2
1585225994498048256,65.590297,-91.332155,0.994626,-0.290740,0.661270,-0.632196,0.280215,1.013313,2
1585225994630048512,66.256873,-91.890020,0.995745,-0.303099,0.655326,-0.626601,0.293343,1.013313,2
1585225994762049024,66.867720,-92.328161,1.003238,-0.315691,0.650793,-0.618622,0.306783,1.013313,2
1585225994894049280,67.537179,-92.779372,1.006980,-0.329307,0.644861,-0.611523,0.318985,1.013313,2
1585225995026049536,68.235322,-93.203973,1.002725,-0.343958,0.637847,-0.605366,0.329206,1.013313,2
1585225995158049792,68.945283,-93.595453,0.995318,-0.358103,0.631395,-0.599124,0.337866,1.013313,2
1585225995290050048,69.714660,-94.036474,0.990877,-0.369959,0.627326,-0.590763,0.347264,1.013313,2
1585225995422050560,70.415669,-94.360127,0.980598,-0.380615,0.623337,-0.582371,0.356969,1.013313,2
1585225995554050816,71.155878,-94.694171,0.966748,-0.391466,0.618001,-0.574852,0.366570,1.013313,2
1585225995686051072,71.910211,-95.002446,0.953361,-0.400973,0.611045,-0.568834,0.377192,1.013313,2
1585225995818051328,72.689379,-95.294653,0.938532,-0.410273,0.602567,-0.563792,0.388236,1.013313,2
1585225995950051840,73.450734,-95.539153,0.928604,-0.419536,0.592514,-0.559340,0.400069,1.013313,2
1585225996082052096,74.231640,-95.755638,0.920303,-0.429869,0.582845,-0.553532,0.411226,1.013313,2
1585225996181052160,74.832071,-95.904351,0.916288,-0.438481,0.576496,-0.547628,0.418916,1.013313,2
1585225996313052672,75.642467,-96.071777,0.918087,-0.449700,0.568279,-0.539105,0.429179,1.013313,2
1585225996445052928,76.461220,-96.200468,0.919375,-0.461449,0.560140,-0.529845,0.438831,1.013313,2
1585225996577053184,77.284458,-96.314753,0.905047,-0.471460,0.551211,-0.520639,0.450364,1.013313,2
1585225996709053440,78.096608,-96.386883,0.897114,-0.481457,0.539612,-0.512678,0.462795,1.013313,2
1585225996841053952,78.912265,-96.404312,0.891459,-0.492843,0.527788,-0.503624,0.474245,1.013313,2
1585225996973054208,79.741726,-96.408348,0.879851,-0.504138,0.516667,-0.492784,0.485864,1.013313,2
1585225997072054528,80.380908,-96.390034,0.881437,0.513113,-0.509391,0.483488,-0.493432,1.013313,2
1585225997171054592,81.018644,-96.340815,0.890924,-0.522262,0.501444,-0.474873,0.500292,1.013313,2
1585225997303054848,81.860831,-96.230143,0.903913,-0.533146,0.489753,-0.463893,0.510588,1.013313,2
1585225997435055360,82.708968,-96.101089,0.911292,-0.542448,0.477613,-0.453312,0.521675,1.013313,2
1585225997567055616,83.554645,-95.940073,0.911916,-0.552428,0.465100,-0.444154,0.530313,1.013313,2
1585225997699055872,84.394436,-95.723765,0.903303,-0.562555,0.452321,-0.435726,0.537662,1.013313,2
1585225997831056128,85.234622,-95.479636,0.905776,-0.571393,0.442206,-0.425294,0.545058,1.013313,2
1585225997963056640,86.072043,-95.210376,0.914461,-0.578998,0.431783,-0.416576,0.552078,1.013313,2
1585225998095056896,86.925727,-94.906614,0.919510,-0.586544,0.421066,-0.409856,0.557394,1.013313,2
1585225998227057152,87.778731,-94.592192,0.909767,-0.592602,0.411469,-0.404528,0.562026,1.013313,2
1585225998359057408,88.627858,-94.255063,0.906743,-0.596715,0.405091,-0.399030,0.566222,1.013313,2
1585225998524057856,89.713772,-93.811013,0.917437,-0.599967,0.400006,-0.392203,0.571149,1.013313,2
1585225998689058304,90.800070,-93.358388,0.905279,-0.605096,0.395434,-0.384980,0.573831,1.013313,2
1585225998821058560,91.664325,-92.961693,0.900846,-0.609646,0.391305,-0.379814,0.575286,1.013313,2
1585225998953058816,92.533322,-92.549304,0.905171,-0.611734,0.387707,-0.374928,0.578700,1.013313,2
1585225999085059072,93.420556,-92.141522,0.919147,-0.612132,0.385008,-0.370160,0.583134,1.013313,2
1585225999217059584,94.297886,-91.709212,0.930202,-0.613536,0.382010,-0.366382,0.586009,1.013313,2
1585225999349059840,95.187953,-91.260143,0.934435,-0.616379,0.379601,-0.362069,0.587271,1.013313,2
1585225999481060096,96.087067,-90.815693,0.935425,-0.617710,0.377891,-0.357347,0.589861,1.013313,2
1585225999613060352,96.942972,-90.348495,0.929924,-0.618146,0.375671,-0.353488,0.593139,1.013313,2
1585225999745060608,97.824549,-89.873956,0.925275,-0.619942,0.372396,-0.351449,0.594539,1.013313,2
1585225999844060928,98.471186,-89.505005,0.923445,-0.621610,0.370421,-0.349591,0.595127,1.013313,2
1585225999976061184,99.347361,-89.004305,0.922165,-0.624520,0.369658,-0.344931,0.595274,1.013313,2
1585226000108061440,100.225027,-88.510388,0.920485,-0.625940,0.368741,-0.340714,0.596777,1.013313,2
1585226000240061952,101.103208,-87.999546,0.917495,-0.626509,0.366721,-0.338229,0.598834,1.013313,2
1585226000372062208,101.959508,-87.491588,0.911630,-0.626733,0.364081,-0.336939,0.600935,1.013313,2
1585226000504062464,102.775609,-86.987166,0.907651,-0.627661,0.362360,-0.334868,0.602163,1.013313,2
1585226000636062720,103.647014,-86.471438,0.907924,-0.628783,0.360745,-0.332703,0.603161,1.013313,2
1585226000768063232,104.480008,-85.951607,0.906580,-0.630374,0.358711,-0.331291,0.603491,1.013313,2
1585226000900063488,105.294775,-85.429463,0.900340,-0.631968,0.356159,-0.330781,0.603615,1.013313,2
1585226001032063744,106.110119,-84.908348,0.895792,-0.633765,0.354073,-0.330478,0.603124,1.013313,2
1585226001131064064,106.715141,-84.516487,0.892533,-0.635029,0.352989,-0.330187,0.602589,1.013313,2
1585226001230064128,107.315502,-84.125230,0.888896,-0.635995,0.351567,-0.330393,0.602288,1.013313,2
1585226001329064448,107.928467,-83.731290,0.884743,-0.635824,0.351021,-0.330148,0.602922,1.013313,2
1585226001428064768,108.544274,-83.329204,0.879864,-0.636787,0.348859,-0.331602,0.602362,1.013313,2
1585226001527064832,109.142264,-82.938957,0.877099,-0.637174,0.347680,-0.332694,0.602032,1.013313,2
1585226001626065152,109.751822,-82.555921,0.873724,-0.636283,0.347445,-0.333522,0.602651,1.013313,2
1585226001758065408,110.534150,-82.054363,0.878033,-0.635028,0.347453,-0.334991,0.603155,1.013313,2
1585226001890065664,111.319594,-81.550546,0.875057,-0.634484,0.347177,-0.338800,0.601758,1.013313,2
1585226002022066176,112.110298,-81.055650,0.877548,-0.635068,0.348499,-0.340629,0.599340,1.013313,2
1585226002154066432,112.913924,-80.576471,0.881380,-0.634448,0.351893,-0.340965,0.597821,1.013313,2
1585226002253066752,113.531593,-80.212753,0.877312,-0.633236,0.353562,-0.343215,0.596832,1.013313,2
1585226002385067008,114.292212,-79.752716,0.875666,-0.632408,0.354997,-0.346735,0.594822,1.013313,2
1585226002484067328,114.877722,-79.409105,0.873134,-0.631972,0.356132,-0.348275,0.593705,1.013313,2
1585226002583067392,115.465875,-79.072012,0.873158,-0.631935,0.358183,-0.348593,0.592323,1.013313,2
1585226002682067712,116.056806,-78.736411,0.872753,-0.631711,0.359718,-0.349407,0.591151,1.013313,2
1585226002781068032,116.625206,-78.412222,0.871904,-0.631661,0.360458,-0.350740,0.589963,1.013313,2
1585226002880068096,117.185693,-78.090927,0.868969,-0.631708,0.360519,-0.352356,0.588911,1.013313,2
1585226002979068416,117.733862,-77.778124,0.866615,-0.631701,0.360285,-0.354011,0.588069,1.013313,2
1585226003078068736,118.281312,-77.466635,0.862928,-0.631954,0.359944,-0.355708,0.586981,1.013313,2
1585226003177068800,118.820855,-77.171522,0.861363,-0.631361,0.362076,-0.355085,0.586685,1.013313,2
1585226003276069120,119.343378,-76.884998,0.859892,-0.630718,0.362813,-0.356021,0.586355,1.013313,2
1585226003375069440,119.850267,-76.606603,0.854989,-0.629860,0.362894,-0.357494,0.586330,1.013313,2
1585226003474069504,120.373631,-76.316752,0.856762,-0.627853,0.362629,-0.359529,0.587401,1.013313,2
1585226003573069824,120.878427,-76.040911,0.855406,-0.625761,0.362339,-0.361752,0.588446,1.013313,2
1585226003672070144,121.389471,-75.777608,0.857141,-0.623977,0.364324,-0.360620,0.589809,1.013313,2
1585226003771070208,121.895343,-75.512698,0.859282,-0.623836,0.365692,-0.360402,0.589244,1.013313,2
1585226003903070720,122.568002,-75.147847,0.858138,-0.624644,0.366828,-0.361334,0.587108,1.013313,2
1585226004035070976,123.245546,-74.778082,0.855847,-0.627216,0.366791,-0.362394,0.583725,1.013313,2
1585226004134071040,123.762503,-74.507418,0.850130,-0.627003,0.367476,-0.362675,0.583348,1.013313,2
1585226004233071360,124.252145,-74.251666,0.852481,-0.625517,0.368654,-0.363276,0.583827,1.013313,2
1585226004332071680,124.772631,-73.988702,0.851066,-0.623433,0.370036,-0.364112,0.584659,1.013313,2
1585226004431071744,125.289738,-73.727383,0.847605,-0.621459,0.370662,-0.365662,0.585397,1.013313,2
1585226004563072256,125.984725,-73.373883,0.842271,-0.619621,0.371642,-0.367866,0.585344,1.013313,2
1585226004695072512,126.701428,-73.015862,0.840665,-0.619669,0.373939,-0.368359,0.583517,1.013313,2
1585226004827072768,127.431511,-72.668573,0.839068,-0.619285,0.378266,-0.366025,0.582603,1.013313,2
1585226004959073024,128.163874,-72.312311,0.836319,-0.619324,0.380373,-0.365014,0.581824,1.013313,2
1585226005091073536,128.886462,-71.951834,0.833606,-0.618963,0.379701,-0.365506,0.582337,1.013313,2
1585226005223073792,129.608998,-71.588363,0.828992,-0.617863,0.378387,-0.365695,0.584239,1.013313,2
1585226005355074048,130.322603,-71.223173,0.823956,-0.617095,0.375676,-0.367579,0.585617,1.013313,2
1585226005487074304,131.053096,-70.848547,0.820627,-0.617599,0.373677,-0.369755,0.584994,1.013313,2
1585226005619074816,131.777265,-70.478326,0.824207,-0.618408,0.374163,-0.370701,0.583228,1.013313,2
1585226005751075072,132.527649,-70.112830,0.825659,-0.617810,0.376423,-0.372043,0.581551,1.013313,2
1585226005883075328,133.276199,-69.758581,0.825629,-0.617119,0.379991,-0.374664,0.578272,1.013313,2
1585226006015075584,134.014779,-69.408627,0.822981,-0.616151,0.382192,-0.381306,0.573491,1.013313,2
1585226006147075840,134.745082,-69.092177,0.822913,-0.611905,0.386860,-0.387962,0.570436,1.013313,2
1585226006246076160,135.329430,-68.865749,0.824851,-0.607145,0.392809,-0.391847,0.568799,1.013313,2
1585226006378076416,136.093727,-68.591159,0.824406,-0.600120,0.400983,-0.398934,0.565615,1.013313,2
1585226006510076928,136.861695,-68.329188,0.823968,-0.594678,0.409433,-0.406137,0.560157,1.013313,2
1585226006642077184,137.648890,-68.083064,0.829745,-0.590001,0.417710,-0.411268,0.555225,1.013313,2
1585226006774077440,138.440261,-67.862954,0.836789,-0.584256,0.425841,-0.414530,0.552692,1.013313,2
1585226006906077696,139.271451,-67.642152,0.838277,-0.579073,0.431354,-0.417436,0.551683,1.013313,2
1585226007038078208,140.037442,-67.438142,0.838093,-0.575739,0.434341,-0.418537,0.551996,1.013313,2
1585226007203078400,141.061493,-67.161058,0.847411,-0.574026,0.435232,-0.417258,0.554042,1.013313,2
1585226007368078848,142.112615,-66.857804,0.854336,-0.574148,0.433034,-0.415306,0.557097,1.013313,2
1585226007533079296,143.217477,-66.514874,0.860367,-0.576899,0.429645,-0.411382,0.559783,1.013313,2
1585226007698079744,144.268226,-66.175027,0.869808,-0.581357,0.426420,-0.405202,0.562141,1.013313,2
1585226007863079936,145.363998,-65.789878,0.875017,-0.585603,0.420715,-0.401245,0.564863,1.013313,2
1585226008028080384,146.460483,-65.389016,0.875355,-0.589363,0.416150,-0.397101,0.567258,1.013313,2
1585226008160080640,147.385120,-65.044916,0.873591,-0.592763,0.414937,-0.392004,0.568148,1.013313,2
1585226008292081152,148.300420,-64.687320,0.869125,-0.596889,0.414298,-0.386532,0.568044,1.013313,2
1585226008424081408,149.234933,-64.323893,0.863859,-0.599373,0.413247,-0.381484,0.569604,1.013313,2
1585226008556081664,150.157055,-63.949179,0.847804,-0.600000,0.411245,-0.377326,0.573152,1.013313,2
1585226008655081984,150.859789,-63.661672,0.835376,-0.600074,0.410156,-0.374379,0.575780,1.013313,2
